Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Senegal,SEN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.79,..,32.78579,..,..,24.8962,..,..,..,..,..,39.71852,..,..,50.17,..,50.84479,50.06841,..,..,..,..,..,..,..
Senegal,SEN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.38652,1.49602,..,..,..,..,2.00328,2.08579,..,2.64473,2.84323,2.58049,2.69477,2.30049,2.35444,2.49728,..,..,..,..,..,3.22358,..,..,..,..,3.31096,..,3.43744,..,..,..,..,4.939,5.42219,5.58047,6.22203,7.83201,7.93813,7.59141,9.97259,10.0767,10.35393,10.71126,10.75214,10.9074,11.51301,12.76259,13.13594,..,..,..,..,..
Serbia,SRB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.69538,..,..,..,..,..,10.23721,10.30457,10.37371,10.57171,..,10.56494,10.72058,11.01757,11.1301,11.1624,..,..,..,..,..,..,..
Serbia,SRB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.20984,4.442,4.48398,4.32781,4.23836,4.16421,..,3.92698,3.78902,3.64027,3.71509,3.58539,..,..,..,..,..,..
Serbia,SRB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.04,..,..,..,..,..,99.95172,..,..,99.3068,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.76188,35.66372,39.61336,40.9338,44.20525,46.81958,47.993,48.66538,49.84967,49.08272,51.59377,53.50003,56.38088,58.05497,58.28769,62.13697,66.48674,67.15866,67.78984,..,..,..,..,..
Seychelles,SYC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,4.19769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.94632,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.38537,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.18848,4.06639,4.24694,..,4.28333,4.34502,4.74596,..,..,..,..,..,..,..,12.02893,10.23305,9.7136,..,8.29189,8.22952,..,..,..,..,9.02171,7.70369,7.77922,..,5.99207,5.261,..,..,5.19333,5.37493,..,..,4.77012,..,..,..,..,3.60644,2.61393,3.60813,4.08368,..,4.42102,..,..,..,..,..,..,..,..
Seychelles,SYC,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,1.33529,3.19678,6.50694,14.38099,18.27005,19.72288,17.07985,19.17317,..,..,..,..,..
Sierra Leone,SLE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94937,3.43272,3.54528,3.26061,3.10713,2.79698,..,2.55851,2.41317,2.77814,2.58864,2.6689,2.87204,2.37981,2.66292,..,3.06023,4.63577,6.98963,7.70228,..,..,..,..,..
Sierra Leone,SLE,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,..,..,..,28.86019,32.69,..,..,47.94634,..,59.6,..,..,66.62422,..,..,..,64.08057,..,..,..,..,..,..,..
Sierra Leone,SLE,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.49267,0.53708,0.57683,0.61454,0.67457,0.65944,0.63133,0.61387,..,..,0.7663,..,..,0.64878,0.65406,1.73369,..,1.56599,1.4357,1.35626,1.24128,..,..,..,..,..,..,..,..,1.58066,2.01639,1.95878,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.87155,..,..,..,..,..,..,..,..,..,7.96013,..,..,..,..,7.987,..,..,..,..,..,..,..,..,..,10.5963,10.47687,10.25053,10.53277,10.54429,10.98244,11.05215,11.07081,11.2085,11.2757,11.62752,11.64641,11.39785,11.62461,..,..,..,..,..,..
Singapore,SGP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.10976,2.86827,2.48882,2.38852,2.43949,2.69239,2.4508,2.291,2.24925,2.55967,2.58366,3.26776,3.94772,..,..,..,..,3.65207,..,..,..,..,..,..,..,..,..,..,..,3.3213,3.54249,3.87853,3.98194,3.65276,3.19596,2.85912,2.94675,2.7646,3.01013,3.08044,3.03077,3.07086,2.85435,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.48053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.94098,84.79291,88.88645,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69216,..,5.75121,5.90923,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.90442,..,..,..,..,..,..,..,..,..,9.06105,..,..,..,..,..,..,..,..,..,12.38353,12.15897,12.21432,12.58071,12.78379,12.87209,12.9329,..,..,..,..,..,..,..
Slovak Republic,SVK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.35695,4.4496,3.7125,4.29758,4.1244,4.12232,..,4.1073,3.86468,3.9357,4.2454,4.20957,4.10157,3.75996,3.7077,3.52321,3.52165,4.00641,4.08471,3.92964,3.8677,4.07649,4.22136,4.59954,3.91171,3.93913,..,..,..,..,..,..,..
Slovak Republic,SVK,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8334,16.90001,18.55095,20.08966,21.82171,24.22185,25.92357,28.41184,30.06365,32.08026,33.88854,35.98146,40.35344,44.77801,50.18767,53.75125,56.04681,57.06673,56.24748,56.14001,54.36053,52.68478,50.70005,47.79592,46.63439,45.36723,..,..,..,..,..,..
Slovenia,SVN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.52406,..,..,..,..,..,..,..,..,..,..,..,..,12.02882,11.75664,11.88993,11.82991,11.98996,12.10779,12.14363,12.2865,12.35916,12.46312,12.51229,12.65874,12.74503,12.77084,..,..,..,..,..,..,..
Slovenia,SVN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.43858,5.14512,5.40206,5.12166,4.90559,..,..,..,..,..,5.75683,5.67286,5.70333,5.64426,5.60408,5.59066,5.11661,5.10952,5.55497,5.54546,5.54126,5.62023,5.40573,5.2917,4.90953,4.80178,4.78324,..,..,..,..,..,..,..
Slovenia,SVN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.13506,18.02333,17.90526,18.63136,18.76771,20.01028,20.80899,20.68365,20.6594,22.77251,22.4341,26.06234,27.11602,29.42218,30.39881,33.52625,36.76768,45.8693,52.43987,55.21221,60.44275,66.28983,68.98807,72.36907,79.24755,82.57848,84.57386,85.51545,86.44243,89.15319,86.01755,87.01796,85.28806,82.23113,80.26099,77.84908,78.589,77.11312,..,..,..,..,..,..
Small states,SST,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,4.85517,4.76717,4.86355,4.9264,4.98373,5.14164,5.36383,5.48711,5.45184,5.45661,5.40889,5.48413,5.55784,5.48329,5.56224,5.66161,5.72407,5.79305,5.98561,6.17567,6.61857,6.99116,7.24982,7.58256,7.87626,8.10091,8.87438,9.09905,9.37838,9.57458,10.37482,11.14733,11.48278,12.30925,12.98915,13.1433,13.36871,14.13697,15.33602,16.79435,17.41737,17.98518,18.74982,19.02512,19.2314,19.55535,19.74579,20.13265,20.22798,20.37667,..,..,..,..,..
Solomon Islands,SLB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.75382,..,..,..,..,..,..,2.24871,..,..,..,..,..,..,..,..,9.87995,8.80092,8.97326,9.86063,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,1.18469,1.27728,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.30376,0.2993,..,..,0.46185,0.56767,..,..,..,..,..,..,..,..,..,..,2.46041,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,4.5772,..,..,..,..,..,..,..,..,..,4.8961,..,..,..,..,4.93038,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4946,8.54534,8.78622,8.84754,8.92031,8.97118,9.09752,9.23829,9.6292,9.70024,9.72441,9.97053,..,10.18879,10.27425,..,10.15481,..,..,..,..,..,..,..
South Africa,ZAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.16433,5.29059,4.85255,5.12579,5.73735,..,5.88602,5.80609,..,5.57575,..,..,5.87523,5.44358,5.15948,5.06622,4.86485,5.06891,5.0632,5.07257,4.97414,4.866,5.24869,5.72174,..,..,..,..,5.95619,5.94285,6.11306,6.15899,6.50505,..,..,..,..,..
South Africa,ZAF,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.05289,..,..,..,..,96.13182,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,4.257,..,..,4.40316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.52018,12.47187,12.61899,12.99367,13.20867,14.47984,15.78063,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.14366,19.93049,19.80924,..,20.91845,22.36603,23.80196,..,..,..,..,..,..
South Asia,SAS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.851250052,..,2.008559942,..,..,..,1.968410015,1.984879971,1.939345002,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,..,..,2.410929918,2.566760063,..,..,..,..,..,3.022300005,3.051419973,2.752400041,2.550115108,..,..,3.11435008,2.560175061,3.231869936,2.906914949,2.635270119,2.746229887,2.59078002,3.42347002,2.82980001,2.349954963,2.98257494,3.121760011,2.946019888,2.500319958,..,..,..,..,..,..,..,..
South Asia,SAS,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,4.29118,4.3287,4.36855,4.41969,4.45039,4.42656,4.40219,4.30497,4.38909,4.47482,4.46996,4.68201,4.53297,5.09841,5.38345,5.36833,5.51364,5.70863,5.08747,5.24253,5.4247,5.47065,5.33763,5.25735,5.17328,5.09671,5.68538,5.91537,6.68451,7.45056,8.1999,8.45146,8.8019,9.14797,9.41578,9.47441,10.18749,11.57535,13.11208,14.17755,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.17538,24.90899,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,4.29118,4.3287,4.36855,4.41969,4.45039,4.42656,4.40219,4.30497,4.38909,4.47482,4.46996,4.68201,4.53297,5.09841,5.38345,5.36833,5.51364,5.70863,5.08747,5.24253,5.4247,5.47065,5.33763,5.25735,5.17328,5.09671,5.68538,5.91537,6.68451,7.45056,8.1999,8.45146,8.8019,9.14797,9.41578,9.47441,10.18749,11.57535,13.11208,14.17755,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.17538,24.90899,..,..,..,..,..
South Sudan,SSD,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.72866,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96289,..,1.0245,1.23246,1.46556,1.5439,..,..,..,..,..,..,..,..
South Sudan,SSD,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.1,..,..,..,..,..,..,..,..,..,24.64012,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,4.70552,..,..,..,..,..,..,..,..,..,..,4.93186,..,..,..,..,5.36625,..,..,..,..,7.19994,..,..,..,..,..,..,..,..,..,..,..,..,8.6824,8.97228,9.07983,9.17283,9.23923,9.30418,9.4173,9.54001,9.56764,..,9.7813,9.97406,10.11584,..,10.25178,..,..,..,..,..,..
Spain,ESP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.83301,1.88928,2.06465,..,1.45956,..,1.89939,2.07717,2.23073,2.33805,..,..,..,..,..,..,..,3.12818,3.3283,3.55178,3.63359,3.74235,3.83716,4.24489,4.48468,4.43463,4.45746,..,4.28786,4.26044,4.16605,4.11127,4.13457,4.17343,4.15786,4.14432,4.18482,4.25405,4.52806,4.912,4.85608,4.89692,4.46934,4.35102,4.30338,4.28657,4.22764,4.20774,..,..,..,..,..,..,..
Spain,ESP,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,8.66627,9.64645,14.12903,15.3979,16.83543,19.50149,20.33963,22.5071,20.84601,22.04274,22.07073,22.50327,23.13824,24.81539,26.15633,28.56327,29.87708,31.7562,33.71252,35.55822,37.03936,39.27051,41.17985,44.04142,45.729,47.67777,50.54775,52.83373,55.02773,57.72711,59.78373,61.58797,63.96756,66.09032,67.15335,68.53449,68.75185,69.74542,71.58433,75.91095,80.03797,82.27033,83.72564,85.44627,85.61178,86.51608,88.85301,91.11257,..,..,..,..,..,..
