Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Peru,PER,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,2.349946294,1.820570814,1.439904565,1.417948002,0.969949599,1.129530027,1.284214756,0.719165857,0.718366826,0.628768274,0.847175162,1.22588641,1.200194459,1.685265005,2.403032997,3.244489992,9.841981642,15.43000024,20.60581582,..,26.90235167,23.0897742,26.48252178,23.89546616,12.65152759,13.06412279,..,..,..,..,6.100500132,5.96920988,4.034232808,4.930177606,6.59278004,5.943832204,4.443070111,4.215878536,6.38432975,6.065076311,6.258700956,7.379846786,5.454561105,9.324811639,8.002597706,8.579775981,9.14246326,7.735221591,10.47025019,10.534195,13.33703891,14.56031581,12.2992414,7.824398915,6.414647873,7.943601695,8.887526425,6.869053795,3.776087319,6.990279412,10.68302178,6.83058696
Peru,PER,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,433000000,496000000,540000000,541000000,667000000,667000000,764000000,754000000,866000000,866000000,1048000000,893000000,944000000,1112000000,1503000000,1291000000,1360000000,1726000000,1941000000,3491000000,3898000000,3255000000,3259000000,3015000000,3147000000,2979000000,2531000000,2661000000,2701000000,3488000000,3280000000,3393000000,3578000000,3385000000,4424000000,5491000000,5878000000,6825000000,5757000000,6088000000,6955000000,7026000000,7714000000,9091000000,12809000000,17368000000,23864000000,28218000000,30826000000,27327000000,35993000000,46849000000,45907000000,42576000000,38612000000,33545000000,36516000000,43454000000,48019000000,46444000000,39600000000,59648000000,62911000000,63074000000
Peru,PER,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,2.28333E-05,0.000710131,0.001605918,0.001493335,0.002161457,0.001993411,0.001544017,0.003735698,0.0127343,0.010472346,0.008212503,0.006136358,0.010180281,0.005677919,0,0.001634041,0.003057268,0.002281625,0.000957962,0.000758873,0,0,0.000288099,1.63561E-05,0,0,0,0,6.58831E-05,0,7.11286E-09,0.000790997,0.000813697,0.001956783,0.003341743,0.009884181,0.005612741,0.002873217,0.006434488,0.004698116,0.003258511,0.002764692,0.00262101,0.00301188,0.004130166,0.003238984,0.001977515,0.001249502,0.002492718,..,..
Peru,PER,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.000642752,0.00113835,0.001326089,0.001324883,0.009489741,0.017799056,0.022496571,0.002209907,0.007433591,0.047936719,0.133330908,0.083363537,0.016419525,0.112035744,0.123245676,0.130806972,0.124063028,0.065063493,0.071771492,0.056011682,0.028225955,0.017000179,0.014170682,0.034379279,0.023570534,0.016347911,0.017027042,0.003978683,0.005470457,0.008790727,0.012840421,0.013661853,0.012052949,0.010121831,0.01481954,0.045553533,0.062032538,0.096985604,0.125348633,0.130444391,0.157433236,0.476070121,0.46893575,0.504613783,0.482495638,0.252767388,0.119359528,0.134357002,0.29782425,0.325180505,0.178951972,0.258002993,..,..
Peru,PER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.150304432,0.189000016,0.207514875,0.338910087,1.649236579,1.219628348,1.47549088,1.634473048,3.450754952,8.868818752,9.911951666,6.820249181,4.134443408,6.246528822,6.579601743,6.71602532,2.946829873,3.190696826,2.765895928,2.657659308,3.132833209,1.174488486,1.217934253,1.304792769,0.994850063,0.921671599,1.114075456,0.909550277,0.503189641,0.88513139,1.470891244,1.052610956,1.021801147,1.077740915,1.067538353,1.340415833,1.436861293,1.301526576,1.517725047,0.697970783,0.792083877,1.031234603,0.846764293,0.697556617,0.70184875,0.235255948,0.125482139,0.18358319,0.309747445,0.262076251,0.104811147,0.24910444,..,..
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,397.8999892,391.207697,426.1093117,418.1635111,433.4635081,442.9283315,449.369953,444.7614706,458.672031,466.5482954,456.9511427,456.192908,481.9278692,421.0436993,430.383631,419.45827,427.0650511,439.7413772,450.8734803,456.753155,445.2737275,454.6274485,443.4938189,464.9993724,476.5924894,481.6576872,495.1182139,496.7085812,497.0027043,502.2272856,470.3988581,467.2578082,459.2577512,448.9797059,441.4382246,430.8995077,424.339807,432.6369853,404.5866339,419.3309277,413.9164752,431.7893678,438.8358238,459.4245596,..,..,..,..,..,..,..,..,..
Philippines,PHL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.68,4.32,4.23,4.02,3.74,3.67,3.45,3.32,3.34,3.21,3.13,3.05,2.97,2.87,2.89,2.95,2.91,2.89,2.8,2.66,2.78,2.78,..,..
Philippines,PHL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.2,..,..,37.3,..,..,39.4,..,..,35.3,..,..,34.6,..,..,27.1,..,..,18.3,..,..,17.8,..,..
Philippines,PHL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.7,..,..,46.6,..,..,47.2,..,..,46.3,..,..,46.5,..,..,44.6,..,..,42.3,..,..,40.7,..,..
Philippines,PHL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.1,..,..,5.2,..,..,5,..,..,5.3,..,..,5.2,..,..,5.6,..,..,6.2,..,..,6.5,..,..
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.729,3.844,3.863,3.765,3.683,3.613,3.598,3.698,3.749,3.767,3.698,3.615,3.527,3.554,3.795,4.052,3.434,3.72,3.858,3.605,3.592,3.504,3.497,3.6,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.222
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,102.54712,103.9333599,105.031426,105.6530788,105.6406157,105.4161205,105.2201235,104.7848383,104.0815052,103.1751437,102.4484169,101.8461654,101.0709447,100.0685099,98.90131294,97.39806151,95.41524581,93.36862041,91.53951134,89.91306872,88.46683381,87.11939982,85.74311838,84.47540566,83.44701677,82.69162136,82.17893037,81.668446,81.2200098,80.97506581,80.63768675,80.42954856,80.06980444,79.41320757,78.89227327,78.35137926,77.64097656,76.75441569,75.5384347,74.18259867,72.93687661,71.84302009,70.8905082,69.88427428,68.86017019,67.85577975,67.01349617,66.20811327,65.45789599,64.73220633,63.79436777,62.9060289,62.0255492,61.18352463,60.45793862,59.52119855,58.40312413,57.3664779,56.49511422,55.74582653,54.81786577,53.59656857,52.37474069,51.21665819
Philippines,PHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4504.462304,4378.395321,4293.718101,4283.159678,4374.067217,4477.323177,4631.771977,4758.708458,4616.672929,4650.759269,4740.438909,4778.400844,4856.499484,5003.383177,5229.450807,5386.816537,5578.572251,5840.068102,5987.037579,5965.307309,6273.039278,6388.31297,6697.55621,7016.538465,7340.361586,7691.763087,8131.825379,8584.136227,9016.286596,9452.293971,8455.184571,8857.789951,9457.103954,9901.056524
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,7515894111,8171194425,4954593072,5505023238,5953756195,6517349772,7189017888,7724873935,8632749269,9571800653,7559115517,8375075630,9067815521,11412449735,15607882555,16875240684,19381055197,22283109803,25762224563,31218296292,36848080899,40499388869,42206011275,37759179895,35730185634,34961486348,33987207295,37791488666,43152128959,48513773721,50508286642,51784144943,60422328242,62036529147,73159336915,84644328727,94648084429,94106317565,74492416330,85640171045,83669788255,78921234458,84307345888,87039092974,95001999685,1.0742E+11,1.27653E+11,1.5598E+11,1.81625E+11,1.75975E+11,2.08369E+11,2.34217E+11,2.61921E+11,2.83903E+11,2.97484E+11,3.06446E+11,3.18627E+11,3.28481E+11,3.46842E+11,3.76823E+11,3.61751E+11,3.94087E+11,4.04353E+11,4.37146E+11
Philippines,PHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.132630005,0.125269994,..,0.106919996,..,0.104979999,..,0.109010004,..,0.112219997,..,0.132070005,..,0.156829998,..,..,0.322219998,..,..,..,..,..
Philippines,PHL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.3523407,71.36366272,..,80.70787048,..,78.4107132,..,81.48342133,..,84.17910767,..,186.9106293,..,105.6680527,..,..,172.0078583,..,..,..,..,..
Philippines,PHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.70719856,14.0269824,14.20697806,13.94199302,..,..,..,..,..,..,15.70434548,16.37615976,16.23981825,16.30398793,15.24835859,16.50757815,14.57462912,13.88809377,13.58159941,14.50948568,13.79368894,13.52119066,13.54548137,13.207152,12.82164777,13.47674112,13.43514901,13.61315757,14.21255932,14.83598371,19.56030292,19.13922922,18.60688933,16.87708617
Philippines,PHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.18410256,14.99855041,15.48415557,15.28612755,15.80783052,15.50149369,16.29063015,16.61069936,15.11386839,14.16025851,13.98347914,14.18373299,13.31405682,13.57727725,13.31541621,13.78183359,14.8884412,14.54989399,14.56694131,13.38311795,12.84705916,13.39827872,13.80323438,14.21555059,14.4354569,14.67705028,14.50973202,14.93213807,15.51845144,16.06915835,15.9052545,15.48051244,16.08274268,15.71878298
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,26.5599,26.8138,27.7702,31.4535,29.9471,32.9043,32.7925,35.7545,36.826,39.6027,35.6772,33.9345,34.1307,36.5834,32.3283,32.0849,30.1782,36.8425,38.4462,39.8305,42.5768,42.8323,46.6232,50.2779,54.2257,65.3955,68.5781,76.8446,75.5704,73.9773,74.246,71.6727,72.9213,74.7561,75.6678,78.8641,70.9522,76.9397,77.7401,78.6236,84.9453,84.5642,89.4784,97.4623,103.989,113.1619,121.2734,135.6224,141.3123,147.8971,135.8002,145.5867,150.6387,161.2883
Philippines,PHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.705963425,0.696124961,0.704674314,0.780597571,0.72732433,0.781188384,0.759059503,0.805863023,0.808025737,0.846083125,0.742598307,0.688162879,0.673246356,0.700903656,0.601723394,0.581111269,0.532759449,0.633495294,0.643568967,0.650131902,0.677384874,0.665281202,0.707203707,0.74452003,0.785660056,0.926987667,0.94996357,1.039721787,0.997089048,0.951436671,0.932441191,0.880483905,0.877841282,0.882266978,0.875840435,0.896020429,0.792682424,0.844793242,0.838628468,0.833016102,0.881750416,0.860716468,0.893216298,0.954798182,1.002138153,1.074529342,1.136202587,1.254372781,1.290932531,1.334754958,1.211622667,1.287227915,1.321805599,1.403835119
Philippines,PHL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,0.384914015,0.395867257,0.483403335,0.739800468,1.101673317,1.616358745,1.856983217,1.525000366,1.625848313,2.16596409,0.999854693,0.879095498,0.659534307,1.691838094,1.360312818,0.605272626,0.284907581,0.241197519,0.664264568,0.738855254,0.329788258,2.202151181,1.565238593,0.750785019,1.300105259,1.690087592,..,..,..,2.626718271,2.422411946,2.011374399,1.61973914,1.529768642,1.858333838,1.384715429,0.532909444,0.728936759,1.326981741,0.844877174,1.184552256,1.558853867,1.262221169,1.877586181,2.304980089,2.804842572,3.27690783,1.908734242,2.053277489,2.92009932,2.428982949,3.766912716,2.972819975,1.320696086,1.3324938,1.508846659,1.695715719,1.475881529,1.08970257,1.18141568,1.568316693,1.139127323
Philippines,PHL,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,624000000,670000000,507000000,653000000,666000000,698000000,826000000,820000000,858000000,854000000,1041000000,1098000000,1100000000,1885000000,2725000000,2294000000,2555000000,3127000000,3401000000,4567000000,5741000000,5655000000,4969000000,4890000000,5274000000,4611000000,4806000000,5677000000,7022000000,7767000000,8117000000,8801000000,9751000000,11129000000,13304000000,17502000000,20408000000,24882000000,29414000000,36576000000,38078000000,32150000000,35208000000,36231000000,39681000000,41255000000,47410000000,50466000000,49078000000,38436000000,51498000000,48305000000,52100000000,56698000000,62102000000,58827000000,56313000000,68713000000,67488000000,70334000000,63879000000,74618000000,78930000000,73527000000
Philippines,PHL,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0.000101129,0.000117632,0.000172513,0.00096111,0.006021997,0.006102378,0.012807191,0.008131653,0.006708366,0.012272114,0.020029112,0.034373427,0.035867951,0.031485435,0.041602248,0.022773917,0.004855937,0.012449215,0.016029677,0.016423526,0.015347909,0.011483016,0.003856902,0.003090895,0.009089055,0.004179083,0.00226258,0.005606017,0.002467534,0.007524301,0.016022122,0.010895923,0.011571174,0.067532241,0.047734822,0.033744992,0.064562484,0.144234555,0.069284574,0.141497293,0.168097505,0.089523294,0.055278369,0.046495492,0.027972825,0.045980426,0.063378917,0.069640495,0.05490276,0.045544955,0.094406833,..,..
Philippines,PHL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319991,0.00027794,0.000489693,0.000310929,0.000482582,0.000355185,0.000840741,0.010701994,0.109402121,0.203637427,0.198664387,0.234305446,0.164000003,0.154454254,0.154156136,0.154336055,0.135702233,0.144806875,0.119117794,0.099080569,0.131768951,0.131698085,0.106024058,0.105639146,0.166364709,0.153193276,0.115070224,0.15609911,..,..
Philippines,PHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0.687768092,0.298025564,0.114392801,0.14100779,0.251796754,0.212095035,0.145385262,0.083156109,0.068346625,0.048612486,0.056637309,0.067384276,0.023652718,0.065585536,0.063447676,0.02299084,0.01226206,0.004798792,0.00370344,0.002146032,0.003747955,0.010403824,0.014491539,0.095321515,0.099595284,0.120921357,0.208173197,0.189561367,0.175523562,0.237100244,0.157110269,0.174056441,0.225427511,0.158243888,0.131161173,0.135190051,0.043551031,0.033170792,0.041721803,0.057120142,0.034329224,0.012054835,0.034186898,..,..
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1827.936816,1894.057436,1976.859792,1984.016736,2031.261374,2088.010793,2140.868691,2199.054621,2290.236264,2438.366889,2549.980376,2627.021489,2693.745275,2784.332708,2882.11696,3029.427815,3157.946112,3251.802572,3488.406405,3565.325143,3559.326505,3245.297816,3412.498664,3350.919512,3211.696852,3351.954155,3464.242892,3535.481972,3496.985114,3259.223305,2705.608743,2641.029448,2569.175335,2624.648843,2496.172708,2577.529684,2680.10207,2643.123536,2459.83454,2396.692124,2320.376718,2336.445838,2314.20258,2375.006131,2383.05568,2414.16179,2536.978045,2527.408412,2564.775642,2466.524041,2640.238911,2653.403657,2566.574313,2565.670456,2473.406883,2490.206419,..,..,..,..,..,..,..,..
Poland,POL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95,5.92,5.77,5.72,5.47,5.35,5.29,4.92,4.79,4.48,4.65,4.45,4.24,4.2,3.9,3.77,3.83,3.81,3.77,3.48,3.44,3.42,3.13,..
Poland,POL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,2.8,1.8,1.3,0.7,0.9,1.1,0.9,0.7,0.9,1.1,0.9,0.6,0.6,0.4,0.2,0.3,0.2,..,..
Poland,POL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,35.8,34.7,34,33.5,33.4,33.2,33.2,33,33.1,32.8,31.8,31.2,29.7,30.2,28.8,28.5,28.5,..,..
Poland,POL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7,6.4,6.8,7.2,7.3,7.3,7.3,7.3,7.3,7.2,7.3,7.4,8,8.3,8.2,8.6,8.6,8.6,..,..
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.611,13.645,14.393,14.825,13.695,12.684,10.964,9.935,12.29,14.928,18.435,20.211,19.899,18.822,17.592,13.794,9.551,7.069,8.131,9.578,9.576,10.031,10.293,8.971,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743
Poland,POL,Age dependency ratio (% of working-age population),SP.POP.DPND,64.36767266,64.85337134,64.39335011,63.53203978,62.44505515,61.25423533,59.91174443,58.45366777,57.01574988,55.61474165,54.11879948,52.78327378,51.83498537,51.0875092,50.64509115,50.56677224,50.77345104,51.19206813,51.58239945,52.0173825,52.38858918,52.53250249,52.68983619,52.88752721,53.24654432,53.71011807,54.02485707,54.21258008,54.31905208,54.25022702,54.03155282,53.67517926,53.18873848,52.65956488,52.07997673,51.40842993,50.65199738,49.7461925,48.59867082,47.45821166,46.38352212,45.35587779,44.483613,43.66092466,42.92863189,42.28298733,41.67015692,41.11824199,40.70894194,40.24614351,40.14272584,40.60388675,41.1812977,41.91879944,42.80603569,43.83625216,45.02804168,46.3552257,47.76125344,49.21084894,50.52270989,51.50903475,52.30661795,53.04017108
Poland,POL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12809.8873,11869.02785,12130.27297,12551.76148,13188.24317,14214.72049,15069.47979,16017.24632,16751.5109,17540.15161,18549.59131,18783.62705,19149.60815,19837.70441,20859.80344,21549.47334,22900.50234,24461.95933,25530.83356,26180.75075,27087.6542,28495.90943,28926.77453,29142.28825,30307.4897,31671.7464,32645.80313,34323.58045,36467.45569,38147.14935,37436.11698,41022.51263,43365.83176,43585.11942
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65977748211,85500935935,94337050693,96043157273,1.10804E+11,1.42839E+11,1.60813E+11,1.59894E+11,1.75282E+11,1.70704E+11,1.72954E+11,1.91823E+11,1.99694E+11,2.18561E+11,2.56269E+11,3.07E+11,3.45898E+11,4.29715E+11,5.35612E+11,4.40891E+11,4.78112E+11,5.27849E+11,4.98149E+11,5.1818E+11,5.42134E+11,4.80054E+11,4.7326E+11,5.28357E+11,5.94617E+11,6.02684E+11,6.05914E+11,6.8917E+11,6.95607E+11,8.09201E+11
Poland,POL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.639370024,0.643149972,0.65970999,0.680549979,0.640779972,0.621590018,0.55675,0.538060009,0.55250001,0.562780023,0.551020026,0.561930001,0.599439979,0.661059976,0.726189971,0.752210021,0.889970005,0.884829998,0.950760007,1.004230022,0.968209982,1.037850022,1.206099987,1.323349953,1.386080027,1.435850024,..,..
Poland,POL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1366.456665,1447.919556,1463.3396,1470.795654,1439.03833,1452.054199,1467.36438,1516.543335,1578.620605,1610.994385,1544.71106,1593.492554,1604.705444,1585.874878,1672.147705,1660.829468,1734.56897,1850.416748,2037.378784,2141.182373,2288.081787,2973.766113,3056.767822,3136.390381,3238.209229,3534.498535,..,..
Poland,POL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.97528721,41.86863598,47.57385231,40.48144426,39.08706187,38.55151262,38.15389487,39.65567518,39.58515391,40.49183472,37.82153522,36.95833958,36.65848375,35.08663814,35.80689683,36.71945649,36.72937259,34.83041175,35.05543563,35.90740569,35.06352938,34.12748596,34.79190336,34.25419013,33.05151316,33.81819408,40.50321024,37.00906776,35.95369012,..
Poland,POL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.9729954,38.89098998,44.00255554,37.01631959,35.920161,35.58268348,33.99874147,34.41414482,34.57607148,34.43984184,32.47640395,33.22918817,33.630092,34.10902701,33.46106962,31.43742131,31.96802275,32.53460022,32.75097057,32.43359255,32.27775942,32.47035197,32.80118545,33.52518685,34.08681464,34.13008783,34.67911799,35.7303614,33.78060854,..
Poland,POL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,309.1218,317.577,330.9033,348.591,361.7583,376.9746,401.7116,416.3188,444.2171,444.8394,456.3087,418.9672,425.2052,429.1761,444.4871,454.6351,462.2467,478.2048,468.0135,447.1089,371.5252,369.2254,360.3152,360.7566,354.6527,356.4345,372.4395,362.6578,334.0578,324.6421,313.0177,309.7498,302.5032,315.2933,317.4756,317.0782,330.7299,330.2791,324.5562,311.3427,329.3638,326.9131,319.7015,315.0691,302.5461,305.7471,316.7049,330.1994,329.5644,312.0829,296.8821,323.8497,317.2919,286.9068
Poland,POL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,9.463597873,9.687098693,10.0104914,10.45024762,10.7413933,11.08253402,11.69251637,12.00144714,12.70440376,12.62055384,12.82697408,11.6708549,11.73611799,11.73516223,12.04437151,12.22075441,12.34101963,12.6952381,12.37329405,11.77794762,9.74855882,9.653912482,9.392094869,9.379703416,9.201564542,9.235251159,9.642603879,9.383208028,8.640137705,8.397305337,8.18162355,8.098441344,7.912642422,8.252764002,8.314749204,8.307991692,8.671182842,8.664067369,8.512780034,8.160671519,8.657718463,8.588679555,8.39923607,8.282530931,7.959281522,8.048854417,8.340905303,8.695218248,8.678514013,8.220176358,7.833493012,8.75705916,8.616969824,7.820318898
Poland,POL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.36370019,..,..,12.68730831,..,..,..,..,10.07503285,8.975104143,9.103340472,8.177098728,6.867708086,6.686567507,5.482183633,4.978041432,5.186958114,5.768665327,5.059114518,4.374910507,5.462118186,5.118851679,4.480524634,3.800690376,4.251097028,3.083750929,4.154724249,4.901632376,4.999070747,4.699007037,4.137915728,3.308716039,2.553093389,2.547670734,2.598023613,2.23921588,1.580254475,2.214768882,3.984249629,3.226814243
